u,v,key,osmid,ref,name,highway,maxspeed,oneway,length,org_geom,lanes,junction,bridge,access,service,geometry
539136317,5452020140,0,43035769,,Swiss Farm,residential,,False,40.268,"LINESTRING (-0.9060245 51.5450464, -0.9059648 51.5451087, -0.9059533 51.5451322, -0.9059188 51.5452086, -0.9059083999999999 51.5452381, -0.9058542000000001 51.5453899)",,,,,,"[(-0.9060245, 51.5450464), (-0.9059648, 51.5451087), (-0.9059533, 51.5451322), (-0.9059188, 51.5452086), (-0.9059084, 51.5452381), (-0.9058542, 51.5453899)]"
539136317,539136302,0,43035779,,,footway,,False,54.416,"LINESTRING (-0.9060245 51.5450464, -0.9060449 51.5449112, -0.9058651 51.5448681, -0.9056915 51.5448101, -0.9055307 51.5447615)",,,,,,"[(-0.9060245, 51.5450464), (-0.9060449, 51.5449112), (-0.9058651, 51.5448681), (-0.9056915, 51.5448101), (-0.9055307, 51.5447615)]"
539136317,539136301,0,566199237,,Swiss Farm,residential,,False,38.684,"LINESTRING (-0.9060245 51.5450464, -0.9058901 51.5450407, -0.9057243 51.5450159, -0.9054782 51.5449764)",,,,,,"[(-0.9060245, 51.5450464), (-0.9058901, 51.5450407), (-0.9057243, 51.5450159), (-0.9054782, 51.5449764)]"
539136317,539136290,0,566199242,,Swiss Farm,residential,,True,36.693,"LINESTRING (-0.9060245 51.5450464, -0.9062109 51.5450694, -0.9064111 51.5451066, -0.9065399 51.5451235)",,,,,,"[(-0.9060245, 51.5450464), (-0.9062109, 51.5450694), (-0.9064111, 51.5451066), (-0.9065399, 51.5451235)]"
539136318,539136329,0,43035775,,Swiss Farm,residential,,False,40.447,"LINESTRING (-0.9056703 51.5457237, -0.9050917000000001 51.5456704)",,,,,,"[(-0.9056703, 51.5457237), (-0.9050917, 51.5456704)]"
539136318,539136272,0,43035768,,Swiss Farm,residential,,True,164.30700000000002,"LINESTRING (-0.9056703 51.5457237, -0.9058554 51.5457661, -0.9062051 51.54582, -0.9065538 51.5458676, -0.9067125 51.5458825, -0.9069285 51.545909, -0.9071912 51.5459543, -0.9072603 51.5459496, -0.9073206 51.5459165, -0.907335 51.5458287, -0.907311 51.5457667, -0.9072337 51.5456799, -0.9071189 51.5455388)",,,,,,"[(-0.9056703, 51.5457237), (-0.9058554, 51.5457661), (-0.9062051, 51.54582), (-0.9065538, 51.5458676), (-0.9067125, 51.5458825), (-0.9069285, 51.545909), (-0.9071912, 51.5459543), (-0.9072603, 51.5459496), (-0.9073206, 51.5459165), (-0.907335, 51.5458287), (-0.907311, 51.5457667), (-0.9072337, 51.5456799), (-0.9071189, 51.5455388)]"
539136318,539136320,0,43035769,,Swiss Farm,residential,,False,31.607,"LINESTRING (-0.9056703 51.5457237, -0.9057581 51.5455895, -0.9058256 51.5454566)",,,,,,"[(-0.9056703, 51.5457237), (-0.9057581, 51.5455895), (-0.9058256, 51.5454566)]"
539136320,5452020140,0,43035769,,Swiss Farm,residential,,False,7.688000000000001,"LINESTRING (-0.9058256 51.5454566, -0.9058389 51.5454329, -0.9058542000000001 51.5453899)",,,,,,"[(-0.9058256, 51.5454566), (-0.9058389, 51.5454329), (-0.9058542, 51.5453899)]"
539136320,539136318,0,43035769,,Swiss Farm,residential,,False,31.607,"LINESTRING (-0.9058256 51.5454566, -0.9057581 51.5455895, -0.9056703 51.5457237)",,,,,,"[(-0.9058256, 51.5454566), (-0.9057581, 51.5455895), (-0.9056703, 51.5457237)]"
539136320,539136326,0,43035781,,,footway,,False,49.751000000000005,"LINESTRING (-0.9058256 51.5454566, -0.9053772 51.5453698, -0.9051283 51.5453564)",,,,,,"[(-0.9058256, 51.5454566), (-0.9053772, 51.5453698), (-0.9051283, 51.5453564)]"
539136326,539136342,0,43035780,,,footway,,False,35.592,"LINESTRING (-0.9051283 51.5453564, -0.9050485 51.5454471, -0.9049883 51.5455168, -0.9049265 51.5456489)",,,,,,"[(-0.9051283, 51.5453564), (-0.9050485, 51.5454471), (-0.9049883, 51.5455168), (-0.9049265, 51.5456489)]"
539136326,539136301,0,43035780,,,footway,,False,60.14999999999999,"LINESTRING (-0.9051283 51.5453564, -0.9051576 51.5452248, -0.9052068 51.5449893, -0.9053614 51.5449925, -0.9054782 51.5449764)",,,,,,"[(-0.9051283, 51.5453564), (-0.9051576, 51.5452248), (-0.9052068, 51.5449893), (-0.9053614, 51.5449925), (-0.9054782, 51.5449764)]"
539136326,539136320,0,43035781,,,footway,,False,49.751000000000005,"LINESTRING (-0.9051283 51.5453564, -0.9053772 51.5453698, -0.9058256 51.5454566)",,,,,,"[(-0.9051283, 51.5453564), (-0.9053772, 51.5453698), (-0.9058256, 51.5454566)]"
539136329,5452020133,0,43035773,,,service,,False,17.245,"LINESTRING (-0.9050917000000001 51.5456704, -0.9050406 51.5458222)",,,,,,"[(-0.9050917, 51.5456704), (-0.9050406, 51.5458222)]"
539136329,539136342,0,43035775,,Swiss Farm,residential,,False,11.671,"LINESTRING (-0.9050917000000001 51.5456704, -0.9049265 51.5456489)",,,,,,"[(-0.9050917, 51.5456704), (-0.9049265, 51.5456489)]"
539136329,539136318,0,43035775,,Swiss Farm,residential,,False,40.447,"LINESTRING (-0.9050917000000001 51.5456704, -0.9056703 51.5457237)",,,,,,"[(-0.9050917, 51.5456704), (-0.9056703, 51.5457237)]"
539136339,7205205357,0,43035782,,,residential,,False,20.289,"LINESTRING (-0.9045822 51.5456446, -0.9043623 51.5455238)",,,,,,"[(-0.9045822, 51.5456446), (-0.9043623, 51.5455238)]"
539136339,539136342,0,43035775,,Swiss Farm,residential,,False,24.163,"LINESTRING (-0.9045822 51.5456446, -0.9047001 51.5456286, -0.9049265 51.5456489)",,,,,,"[(-0.9045822, 51.5456446), (-0.9047001, 51.5456286), (-0.9049265, 51.5456489)]"
539136342,539136329,0,43035775,,Swiss Farm,residential,,False,11.671,"LINESTRING (-0.9049265 51.5456489, -0.9050917000000001 51.5456704)",,,,,,"[(-0.9049265, 51.5456489), (-0.9050917, 51.5456704)]"
539136342,539136339,0,43035775,,Swiss Farm,residential,,False,24.163,"LINESTRING (-0.9049265 51.5456489, -0.9047001 51.5456286, -0.9045822 51.5456446)",,,,,,"[(-0.9049265, 51.5456489), (-0.9047001, 51.5456286), (-0.9045822, 51.5456446)]"
539136342,539136326,0,43035780,,,footway,,False,35.592,"LINESTRING (-0.9049265 51.5456489, -0.9049883 51.5455168, -0.9050485 51.5454471, -0.9051283 51.5453564)",,,,,,"[(-0.9049265, 51.5456489), (-0.9049883, 51.5455168), (-0.9050485, 51.5454471), (-0.9051283, 51.5453564)]"
539136343,7205205357,0,43035782,,,residential,,False,50.317,"LINESTRING (-0.9036436 51.5454531, -0.9043623 51.5455238)",,,,,,"[(-0.9036436, 51.5454531), (-0.9043623, 51.5455238)]"
539136343,3698272684,0,3238141,A4155,Marlow Road,primary,30 mph,False,248.75500000000002,"LINESTRING (-0.9036436 51.5454531, -0.9038342 51.5448501, -0.9041454 51.5439694, -0.9043492 51.543589, -0.9045053 51.5432842)",,,,,,"[(-0.9036436, 51.5454531), (-0.9038342, 51.5448501), (-0.9041454, 51.5439694), (-0.9043492, 51.543589), (-0.9045053, 51.5432842)]"
539592468,539592471,0,43074962,,,service,,False,63.144,"LINESTRING (-0.9073903 51.543333, -0.9065763999999999 51.5430756)",,,,,,"[(-0.9073903, 51.543333), (-0.9065764, 51.5430756)]"
539592468,539592471,1,43074967,,,service,,False,97.723,"LINESTRING (-0.9073903 51.543333, -0.9075027 51.5431981, -0.9067102 51.5429314, -0.9065763999999999 51.5430756)",,,,,parking_aisle,"[(-0.9073903, 51.543333), (-0.9075027, 51.5431981), (-0.9067102, 51.5429314), (-0.9065764, 51.5430756)]"
539592468,558483194,0,43074962,,,service,,False,33.231,"LINESTRING (-0.9073903 51.543333, -0.9075078 51.543375, -0.9078166 51.5434707)",,,,,,"[(-0.9073903, 51.543333), (-0.9075078, 51.543375), (-0.9078166, 51.5434707)]"
539592471,539592468,0,43074962,,,service,,False,63.144,"LINESTRING (-0.9065763999999999 51.5430756, -0.9073903 51.543333)",,,,,,"[(-0.9065764, 51.5430756), (-0.9073903, 51.543333)]"
539592471,539592468,1,43074967,,,service,,False,97.723,"LINESTRING (-0.9065763999999999 51.5430756, -0.9067102 51.5429314, -0.9075027 51.5431981, -0.9073903 51.543333)",,,,,parking_aisle,"[(-0.9065764, 51.5430756), (-0.9067102, 51.5429314), (-0.9075027, 51.5431981), (-0.9073903, 51.543333)]"
539592471,539592495,0,43074962,,,service,,False,103.839,"LINESTRING (-0.9065763999999999 51.5430756, -0.9058942 51.5428139, -0.905357 51.5426527, -0.9052538999999999 51.5426468)",,,,,,"[(-0.9065764, 51.5430756), (-0.9058942, 51.5428139), (-0.905357, 51.5426527), (-0.9052539, 51.5426468)]"
539592495,539592501,0,43074965,,,service,,False,14.285,"LINESTRING (-0.9052538999999999 51.5426468, -0.9051932 51.5427696)",,,,,,"[(-0.9052539, 51.5426468), (-0.9051932, 51.5427696)]"
539592495,539592471,0,43074962,,,service,,False,103.839,"LINESTRING (-0.9052538999999999 51.5426468, -0.905357 51.5426527, -0.9058942 51.5428139, -0.9065763999999999 51.5430756)",,,,,,"[(-0.9052539, 51.5426468), (-0.905357, 51.5426527), (-0.9058942, 51.5428139), (-0.9065764, 51.5430756)]"
539592495,539592512,0,43074962,,,service,,False,40.692,"LINESTRING (-0.9052538999999999 51.5426468, -0.9050838 51.5426051, -0.9049874999999999 51.5425845, -0.9048562 51.542562, -0.9046907 51.5425458)",,,,,,"[(-0.9052539, 51.5426468), (-0.9050838, 51.5426051), (-0.9049875, 51.5425845), (-0.9048562, 51.542562), (-0.9046907, 51.5425458)]"
539592498,539592501,0,43074965,,,service,,False,20.601,"LINESTRING (-0.9051057 51.5429467, -0.9051932 51.5427696)",,,,,,"[(-0.9051057, 51.5429467), (-0.9051932, 51.5427696)]"
539592498,539592517,0,43074965,,,service,,False,48.38,"LINESTRING (-0.9051057 51.5429467, -0.9049002 51.5433626)",,,,,,"[(-0.9051057, 51.5429467), (-0.9049002, 51.5433626)]"
539592498,539592518,0,43074966,,,service,,False,43.087999999999994,"LINESTRING (-0.9051057 51.5429467, -0.9048592 51.5429415, -0.9047731 51.5431694)",,,,,parking_aisle,"[(-0.9051057, 51.5429467), (-0.9048592, 51.5429415), (-0.9047731, 51.5431694)]"
539592501,539592495,0,43074965,,,service,,False,14.285,"LINESTRING (-0.9051932 51.5427696, -0.9052538999999999 51.5426468)",,,,,,"[(-0.9051932, 51.5427696), (-0.9052539, 51.5426468)]"
539592501,539592498,0,43074965,,,service,,False,20.601,"LINESTRING (-0.9051932 51.5427696, -0.9051057 51.5429467)",,,,,,"[(-0.9051932, 51.5427696), (-0.9051057, 51.5429467)]"
539592501,539592511,0,43074972,,,footway,,False,82.361,"LINESTRING (-0.9051932 51.5427696, -0.9062651 51.5430924)",,,,,,"[(-0.9051932, 51.5427696), (-0.9062651, 51.5430924)]"
539592507,539592511,0,43074964,,,footway,,False,74.609,"LINESTRING (-0.9057925999999999 51.5436956, -0.9062651 51.5430924)",,,,,,"[(-0.9057926, 51.5436956), (-0.9062651, 51.5430924)]"
539592507,539592511,1,43074964,,,footway,,False,337.347,"LINESTRING (-0.9057925999999999 51.5436956, -0.9057844 51.5437061, -0.9074602000000001 51.5442138, -0.9079483 51.5435907, -0.9062725 51.543083, -0.9062651 51.5430924)",,,,,,"[(-0.9057926, 51.5436956), (-0.9057844, 51.5437061), (-0.9074602, 51.5442138), (-0.9079483, 51.5435907), (-0.9062725, 51.543083), (-0.9062651, 51.5430924)]"
539592507,539592519,0,43074970,,,footway,,False,63.178,"LINESTRING (-0.9057925999999999 51.5436956, -0.9049734 51.5434441)",,,,,,"[(-0.9057926, 51.5436956), (-0.9049734, 51.5434441)]"
539592511,539592507,0,43074964,,,footway,,False,74.609,"LINESTRING (-0.9062651 51.5430924, -0.9057925999999999 51.5436956)",,,,,,"[(-0.9062651, 51.5430924), (-0.9057926, 51.5436956)]"
539592511,539592507,1,43074964,,,footway,,False,337.347,"LINESTRING (-0.9062651 51.5430924, -0.9062725 51.543083, -0.9079483 51.5435907, -0.9074602000000001 51.5442138, -0.9057844 51.5437061, -0.9057925999999999 51.5436956)",,,,,,"[(-0.9062651, 51.5430924), (-0.9062725, 51.543083), (-0.9079483, 51.5435907), (-0.9074602, 51.5442138), (-0.9057844, 51.5437061), (-0.9057926, 51.5436956)]"
539592511,539592501,0,43074972,,,footway,,False,82.361,"LINESTRING (-0.9062651 51.5430924, -0.9051932 51.5427696)",,,,,,"[(-0.9062651, 51.5430924), (-0.9051932, 51.5427696)]"
539592512,539666026,0,3238141,A4155,Marlow Road,primary,30 mph,False,17.832,"LINESTRING (-0.9046907 51.5425458, -0.9047384000000001 51.5423882)",,,,,,"[(-0.9046907, 51.5425458), (-0.9047384, 51.5423882)]"
539592512,3698272684,0,3238141,A4155,Marlow Road,primary,30 mph,False,83.253,"LINESTRING (-0.9046907 51.5425458, -0.9045744999999999 51.5431286, -0.9045053 51.5432842)",,,,,,"[(-0.9046907, 51.5425458), (-0.9045745, 51.5431286), (-0.9045053, 51.5432842)]"
539592512,539592495,0,43074962,,,service,,False,40.692,"LINESTRING (-0.9046907 51.5425458, -0.9048562 51.542562, -0.9049874999999999 51.5425845, -0.9050838 51.5426051, -0.9052538999999999 51.5426468)",,,,,,"[(-0.9046907, 51.5425458), (-0.9048562, 51.542562), (-0.9049875, 51.5425845), (-0.9050838, 51.5426051), (-0.9052539, 51.5426468)]"
539592517,539592498,0,43074965,,,service,,False,48.38,"LINESTRING (-0.9049002 51.5433626, -0.9051057 51.5429467)",,,,,,"[(-0.9049002, 51.5433626), (-0.9051057, 51.5429467)]"
539592518,539592498,0,43074966,,,service,,False,43.087999999999994,"LINESTRING (-0.9047731 51.5431694, -0.9048592 51.5429415, -0.9051057 51.5429467)",,,,,parking_aisle,"[(-0.9047731, 51.5431694), (-0.9048592, 51.5429415), (-0.9051057, 51.5429467)]"
539592519,539592507,0,43074970,,,footway,,False,63.178,"LINESTRING (-0.9049734 51.5434441, -0.9057925999999999 51.5436956)",,,,,,"[(-0.9049734, 51.5434441), (-0.9057926, 51.5436956)]"
539665990,3402411407,0,333130527,,,unclassified,,False,11.285,"LINESTRING (-0.9023806 51.5422563, -0.9022201 51.542238)",,,,,,"[(-0.9023806, 51.5422563), (-0.9022201, 51.542238)]"
539665990,539666019,0,43077629,,Phyllis Court Drive,residential,,True,119.85500000000002,"LINESTRING (-0.9023806 51.5422563, -0.9024529999999999 51.5422477, -0.9026296 51.5422609, -0.9029009 51.5422763, -0.9036864999999999 51.542307, -0.9039421 51.5423183, -0.9040927 51.5423613)",,,,,,"[(-0.9023806, 51.5422563), (-0.902453, 51.5422477), (-0.9026296, 51.5422609), (-0.9029009, 51.5422763), (-0.9036865, 51.542307), (-0.9039421, 51.5423183), (-0.9040927, 51.5423613)]"
539665990,539666003,0,43077632,,Phyllis Court Drive,residential,,False,94.661,"LINESTRING (-0.9023806 51.5422563, -0.9022035 51.542061, -0.9021135 51.5417788, -0.9020425 51.5416006, -0.9020854 51.5414471)",,,,,,"[(-0.9023806, 51.5422563), (-0.9022035, 51.542061), (-0.9021135, 51.5417788), (-0.9020425, 51.5416006), (-0.9020854, 51.5414471)]"
539666003,3402390843,0,333128547,,,service,,False,16.577,"LINESTRING (-0.9020854 51.5414471, -0.9021937 51.5413141)",,,,,,"[(-0.9020854, 51.5414471), (-0.9021937, 51.5413141)]"
539666003,539665990,0,43077632,,Phyllis Court Drive,residential,,False,94.661,"LINESTRING (-0.9020854 51.5414471, -0.9020425 51.5416006, -0.9021135 51.5417788, -0.9022035 51.542061, -0.9023806 51.5422563)",,,,,,"[(-0.9020854, 51.5414471), (-0.9020425, 51.5416006), (-0.9021135, 51.5417788), (-0.9022035, 51.542061), (-0.9023806, 51.5422563)]"
539666003,3377532404,0,330755202,,,unclassified,,False,152.381,"LINESTRING (-0.9020854 51.5414471, -0.9020396000000001 51.5413637, -0.9021011 51.5412018, -0.9021503 51.54098, -0.9019843 51.5409622, -0.9016748999999999 51.5409342, -0.9012752000000001 51.5408845, -0.9010068 51.5408386, -0.900892 51.5407863, -0.9007773 51.5407557)",,,,,,"[(-0.9020854, 51.5414471), (-0.9020396, 51.5413637), (-0.9021011, 51.5412018), (-0.9021503, 51.54098), (-0.9019843, 51.5409622), (-0.9016749, 51.5409342), (-0.9012752, 51.5408845), (-0.9010068, 51.5408386), (-0.900892, 51.5407863), (-0.9007773, 51.5407557)]"
539666019,539666026,0,43077630,,Phyllis Court Drive,residential,,False,44.760000000000005,"LINESTRING (-0.9040927 51.5423613, -0.9043492 51.5423746, -0.9046245000000001 51.5423855, -0.9047384000000001 51.5423882)",,,,,,"[(-0.9040927, 51.5423613), (-0.9043492, 51.5423746), (-0.9046245, 51.5423855), (-0.9047384, 51.5423882)]"
539666019,539665990,0,43077631,,Phyllis Court Drive,residential,,True,121.42,"LINESTRING (-0.9040927 51.5423613, -0.9039439 51.542394, -0.9036157 51.5423829, -0.9032386999999999 51.5423634, -0.9028901 51.5423429, -0.9026219 51.5423279, -0.902496 51.5423068, -0.9023806 51.5422563)",,,,,,"[(-0.9040927, 51.5423613), (-0.9039439, 51.542394), (-0.9036157, 51.5423829), (-0.9032387, 51.5423634), (-0.9028901, 51.5423429), (-0.9026219, 51.5423279), (-0.902496, 51.5423068), (-0.9023806, 51.5422563)]"
539666019,6721899878,0,333128546,,,footway,,False,157.273,"LINESTRING (-0.9040927 51.5423613, -0.9040977 51.5422969, -0.9025221 51.5422234, -0.9023485 51.5421191, -0.9022624 51.5420299, -0.9022253 51.5419192)",,,,,,"[(-0.9040927, 51.5423613), (-0.9040977, 51.5422969), (-0.9025221, 51.5422234), (-0.9023485, 51.5421191), (-0.9022624, 51.5420299), (-0.9022253, 51.5419192)]"
539666026,539592512,0,3238141,A4155,Marlow Road,primary,30 mph,False,17.832,"LINESTRING (-0.9047384000000001 51.5423882, -0.9046907 51.5425458)",,,,,,"[(-0.9047384, 51.5423882), (-0.9046907, 51.5425458)]"
539666026,4011534612,0,3238141,A4155,Marlow Road,primary,30 mph,False,40.407,"LINESTRING (-0.9047384000000001 51.5423882, -0.9048117 51.5421204, -0.9048426000000001 51.5420307)",,,,,,"[(-0.9047384, 51.5423882), (-0.9048117, 51.5421204), (-0.9048426, 51.5420307)]"
539666026,539666019,0,43077630,,Phyllis Court Drive,residential,,False,44.760000000000005,"LINESTRING (-0.9047384000000001 51.5423882, -0.9046245000000001 51.5423855, -0.9043492 51.5423746, -0.9040927 51.5423613)",,,,,,"[(-0.9047384, 51.5423882), (-0.9046245, 51.5423855), (-0.9043492, 51.5423746), (-0.9040927, 51.5423613)]"
539689894,539689895,0,43078468,,Rupert Close,residential,,False,74.51,"LINESTRING (-0.9038551 51.5416995, -0.9049321 51.5416814)",,,,,,"[(-0.9038551, 51.5416995), (-0.9049321, 51.5416814)]"
539689894,539689894,0,43078467,,Rupert Close,residential,,False,91.634,"LINESTRING (-0.9038551 51.5416995, -0.903855 51.5417426, -0.9033289 51.5417444, -0.9033314 51.5416582, -0.9038532 51.5416565, -0.9038551 51.5416995)",,,,,,"[(-0.9038551, 51.5416995), (-0.903855, 51.5417426), (-0.9033289, 51.5417444), (-0.9033314, 51.5416582), (-0.9038532, 51.5416565), (-0.9038551, 51.5416995)]"
539689894,539689894,1,43078467,,Rupert Close,residential,,False,91.63400000000001,"LINESTRING (-0.9038551 51.5416995, -0.9038532 51.5416565, -0.9033314 51.5416582, -0.9033289 51.5417444, -0.903855 51.5417426, -0.9038551 51.5416995)",,,,,,"[(-0.9038551, 51.5416995), (-0.9038532, 51.5416565), (-0.9033314, 51.5416582), (-0.9033289, 51.5417444), (-0.903855, 51.5417426), (-0.9038551, 51.5416995)]"
539689895,539689894,0,43078468,,Rupert Close,residential,,False,74.51,"LINESTRING (-0.9049321 51.5416814, -0.9038551 51.5416995)",,,,,,"[(-0.9049321, 51.5416814), (-0.9038551, 51.5416995)]"
539689895,4011534612,0,3238141,A4155,Marlow Road,primary,30 mph,False,39.341,"LINESTRING (-0.9049321 51.5416814, -0.9048824 51.5418895, -0.9048608 51.5419778, -0.9048426000000001 51.5420307)",,,,,,"[(-0.9049321, 51.5416814), (-0.9048824, 51.5418895), (-0.9048608, 51.5419778), (-0.9048426, 51.5420307)]"
539689895,772998822,0,3238141,A4155,Marlow Road,primary,30 mph,False,36.476,"LINESTRING (-0.9049321 51.5416814, -0.9049826 51.5415598, -0.9050415000000001 51.5413607)",,,,,,"[(-0.9049321, 51.5416814), (-0.9049826, 51.5415598), (-0.9050415, 51.5413607)]"
539723903,424202369,0,"[43081653, 43081654]",,West Lane,"['footway', 'service']",,False,93.736,"LINESTRING (-0.9085685 51.5386856, -0.9085694 51.5386198, -0.9085516 51.5383946, -0.9085275 51.5382465, -0.9085234 51.5382036, -0.9085509000000001 51.5380586, -0.9085896 51.5379362, -0.9085793 51.5378473)",,,,,,"[(-0.9085685, 51.5386856), (-0.9085694, 51.5386198), (-0.9085516, 51.5383946), (-0.9085275, 51.5382465), (-0.9085234, 51.5382036), (-0.9085509, 51.5380586), (-0.9085896, 51.5379362), (-0.9085793, 51.5378473)]"
558483194,539592468,0,43074962,,,service,,False,33.231,"LINESTRING (-0.9078166 51.5434707, -0.9075078 51.543375, -0.9073903 51.543333)",,,,,,"[(-0.9078166, 51.5434707), (-0.9075078, 51.543375), (-0.9073903, 51.543333)]"
571097580,521512726,0,35877736,,,footway,,False,22.352,"LINESTRING (-0.9085853 51.5433065, -0.9087477 51.5431327)",,,,,,"[(-0.9085853, 51.5433065), (-0.9087477, 51.5431327)]"
571097580,5478672823,0,35877737,A4130,Fairmile,primary,30 mph,False,11.597,"LINESTRING (-0.9085853 51.5433065, -0.9087227 51.5433663)",,,,,,"[(-0.9085853, 51.5433065), (-0.9087227, 51.5433663)]"
571097580,2234196,0,135000014,A4130,Northfield End,primary,30 mph,False,38.339,"LINESTRING (-0.9085853 51.5433065, -0.9081466 51.5430957)",,,,,,"[(-0.9085853, 51.5433065), (-0.9081466, 51.5430957)]"
672431933,974185064,0,53125810,,The Smith Centre,service,,False,20.919,"LINESTRING (-0.924123 51.5531043, -0.9243612 51.5529883)",,,,,,"[(-0.924123, 51.5531043), (-0.9243612, 51.5529883)]"
672431933,7643646105,0,35877728,A4130,Fairmile,primary,60 mph,False,223.933,"LINESTRING (-0.924123 51.5531043, -0.9240002 51.5530175, -0.9235437 51.5526977, -0.9219868 51.5515906)",,,,,,"[(-0.924123, 51.5531043), (-0.9240002, 51.5530175), (-0.9235437, 51.5526977), (-0.9219868, 51.5515906)]"
672431935,672444526,0,53125810,,The Smith Centre,service,,False,36.192,"LINESTRING (-0.9245193 51.552908, -0.9246856 51.552868, -0.9247929 51.552888, -0.924969 51.552983)",,,,,,"[(-0.9245193, 51.552908), (-0.9246856, 51.552868), (-0.9247929, 51.552888), (-0.924969, 51.552983)]"
672431935,974185064,0,53125810,,The Smith Centre,service,,False,14.152000000000001,"LINESTRING (-0.9245193 51.552908, -0.924412 51.552968, -0.9243612 51.5529883)",,,,,,"[(-0.9245193, 51.552908), (-0.924412, 51.552968), (-0.9243612, 51.5529883)]"
